ori_lng_84,ori_lat_84,des_lng_84,des_lat_84,route_dis,euclidean_dis,turn,cross road,geometry
118.7917013,32.08651175,118.7977689,32.08378128,700,647.881478,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.7973910387717 32.08373337526607, 118.7973910387717 32.08373337526607, 118.7975107239975 32.0838700516026, 118.7975476181668 32.08391075537592, 118.7975476181668 32.08391075537592, 118.7977822847594 32.08380159723399, 118.7977687847928 32.08378088024228, 118.7977688690285 32.08378127982447)"
118.7917013,32.08651175,118.7851192,32.09161602,938,840.4632755,6,3,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917082550635 32.08652198665647, 118.7913976399589 32.08668931295963, 118.7911302238649 32.08683368751431, 118.7907367235355 32.08704500517641, 118.7905683275498 32.08713572459543, 118.7904503562686 32.0871987857612, 118.7899360978839 32.08745512943033, 118.7898685491443 32.08749284378757, 118.7899415944746 32.08759359132555, 118.7900488917966 32.08771948172373, 118.7900894717804 32.08777596901154, 118.7900894717804 32.08777596901154, 118.7899886317839 32.08787575282814, 118.7898958986308 32.08797551930057, 118.7898067570234 32.08805921498269, 118.7896059416814 32.08822441527212, 118.7895798297478 32.08825128799671, 118.7895393092441 32.08829045566388, 118.7894546598696 32.08836421878804, 118.7893682016383 32.08843034488595, 118.7893204443811 32.08843129477776, 118.7892997128356 32.08842219469459, 118.7891618656575 32.08845640664666, 118.7886241224213 32.08883590346405, 118.7881682955425 32.08915099464729, 118.7881088365529 32.08919184174088, 118.7880394674505 32.08924039344902, 118.7879285907508 32.08922795833551, 118.7877754446837 32.08935423952477, 118.7877754446837 32.08935423952477, 118.7877204994856 32.08941115067797, 118.7875349151448 32.08956518444644, 118.7873853471752 32.08966931358955, 118.7873159696382 32.08972020704682, 118.787240282292 32.08977343699467, 118.7871781160298 32.08982582729583, 118.7870537672361 32.08991149158746, 118.7869771761082 32.08996704042389, 118.7869104971451 32.09001717812351, 118.7868492211558 32.09005963556876, 118.7867437894458 32.09013374169846, 118.7866221366218 32.09022173308981, 118.78658518985 32.09024874808437, 118.7864716395862 32.09032522769528, 118.7864166705482 32.09036843297439, 118.7863400647726 32.09041714036581, 118.7862553523959 32.09047891393671, 118.7860606809799 32.09061030525687, 118.7860606809799 32.09061030525687, 118.7862059595655 32.09074473009789, 118.7862059595655 32.09074473009789, 118.786324224931 32.09093290914049, 118.7859411451964 32.09112986067126, 118.7859123085526 32.09115531089262, 118.7859123085526 32.09115531089262, 118.7859150480331 32.09119966612108, 118.7859683193175 32.09128727638401, 118.7859683193175 32.09128727638401, 118.7857997570677 32.09137492111603, 118.7855915316096 32.09149118868977, 118.7855689951536 32.09150283013679, 118.7853715688668 32.09160146201803, 118.7851759375906 32.09169858407802, 118.7851190528462 32.09161562949212, 118.7851192285151 32.09161602417794)"
118.7917013,32.08651175,118.7981342,32.08357288,742,689.1804335,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.7973910387717 32.08373337526607, 118.7973910387717 32.08373337526607, 118.7975107239975 32.0838700516026, 118.7975476181668 32.08391075537592, 118.7975476181668 32.08391075537592, 118.7981661754059 32.08362281290267, 118.798133778337 32.08357216213086, 118.7981341509845 32.08357288260424)"
118.7917013,32.08651175,118.793604,32.08690568,226,184.8468596,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7918910133494 32.08642454864674, 118.7919055121675 32.08656989424443, 118.7919136238524 32.08658059419135, 118.791970407724 32.08665932103373, 118.7919866313769 32.08668148710419, 118.7920136624202 32.0867051697008, 118.792019069948 32.08671204853673, 118.7920407000284 32.08673956416619, 118.7920866504304 32.08677699663955, 118.792126279463 32.08678689558044, 118.792126279463 32.08678689558044, 118.7921722126267 32.08679831912073, 118.7922461039767 32.08687857238426, 118.7922965474814 32.08690453337692, 118.7923289684285 32.086910622057, 118.7923550795755 32.08690677163906, 118.7924315956747 32.08687074335401, 118.7924315956747 32.08687074335401, 118.7927430461443 32.08672209444556, 118.7931039702425 32.08653910132432, 118.7932902674833 32.08643885452862, 118.7932902674833 32.08643885452862, 118.7933461384008 32.08652760451624, 118.7934002088791 32.08661712250348, 118.7934200380078 32.08665537857285, 118.7936038398628 32.0869055970634, 118.7936039769622 32.08690567794115)"
118.7917013,32.08651175,118.7946691,32.08694857,534,284.3160532,7,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7918910133494 32.08642454864674, 118.7919055121675 32.08656989424443, 118.7919136238524 32.08658059419135, 118.791970407724 32.08665932103373, 118.7919866313769 32.08668148710419, 118.7920136624202 32.0867051697008, 118.792019069948 32.08671204853673, 118.7920407000284 32.08673956416619, 118.7920866504304 32.08677699663955, 118.792126279463 32.08678689558044, 118.792126279463 32.08678689558044, 118.7921722126267 32.08679831912073, 118.7921722126267 32.08679831912073, 118.7922658794139 32.08682270073366, 118.7926349510193 32.08664565267917, 118.7934296906797 32.08624988591889, 118.7934296906797 32.08624988591889, 118.7934891128177 32.08626137091898, 118.7935215211971 32.08626214225466, 118.7936457226808 32.08621856615318, 118.7939453678999 32.08604121109482, 118.7945796816153 32.08566003422498, 118.7945796816153 32.08566003422498, 118.7948048159122 32.08590287425604, 118.7948966805656 32.08602313267971, 118.7951146700319 32.08637696753807, 118.7951587969688 32.08643136837209, 118.7951777091501 32.086455885879, 118.7951867190582 32.08647426458704, 118.7951750355432 32.0864979604187, 118.7951750355432 32.0864979604187, 118.795081492161 32.08656741400132, 118.7950212182745 32.08659714799845, 118.7949879459043 32.08663534611604, 118.7950348045676 32.08673794618252, 118.7950735304374 32.08678697844275, 118.7950735304374 32.08678697844275, 118.7946929872806 32.08698301024728, 118.7946686662859 32.08694854850649, 118.7946691084552 32.08694856755709)"
118.7917013,32.08651175,118.7975576,32.08375136,663,631.9197585,3,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.7973910387717 32.08373337526607, 118.7973910387717 32.08373337526607, 118.797459430761 32.08381169289926, 118.7975574293854 32.08375089455134, 118.7975576155742 32.08375135685174)"
118.7917013,32.08651175,118.7977798,32.0837093,705,652.5605027,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.7973910387717 32.08373337526607, 118.7973910387717 32.08373337526607, 118.7975107239975 32.0838700516026, 118.7975476181668 32.08391075537592, 118.7975476181668 32.08391075537592, 118.7978254402471 32.08378113233584, 118.797779539936 32.08370901016441, 118.7977798446982 32.0837093016121)"
118.7917013,32.08651175,118.7998905,32.08351776,924,841.3445752,7,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7968427615641 32.08446195675089, 118.7968733370341 32.0844482929859, 118.7968967172078 32.08443613466185, 118.7970900506534 32.08433967620972, 118.7971206235538 32.08432448975035, 118.7976034699303 32.08409002087119, 118.7976592123929 32.08405965652736, 118.7981312217069 32.08385140472843, 118.798204061107 32.08385787598323, 118.798204061107 32.08385787598323, 118.7986894953868 32.08364612234672, 118.7989357830638 32.08352964054806, 118.7989357830638 32.08352964054806, 118.7990014642761 32.08363252898258, 118.7990176537774 32.08364639168208, 118.7990419294694 32.08365035437033, 118.7990769828834 32.08363372182134, 118.7991623745984 32.08360590416757, 118.7992621540263 32.0835896543195, 118.799361031772 32.08357264365195, 118.7994599072051 32.08355564243719, 118.7996073036744 32.08350299225992, 118.7996073036744 32.08350299225992, 118.7997170220628 32.08361079126647, 118.7998419537554 32.08358940103541, 118.799906664006 32.08357604836279, 118.7998904555112 32.0835170318479, 118.7998905388616 32.08351775898534)"
118.7917013,32.08651175,118.7990234,32.08437882,833,730.5538109,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7970812760833 32.08474666694723, 118.7972666804962 32.08496848662062, 118.7974179016745 32.08518867009959, 118.7974179016745 32.08518867009959, 118.797556369378 32.0851295675043, 118.7981318106188 32.08495389012727, 118.7982127649176 32.08499941991296, 118.7984105833652 32.08499733954856, 118.7988007182917 32.0848501934928, 118.7990225279169 32.08437860203288, 118.7990233747729 32.08437881996063)"
118.7917013,32.08651175,118.7993409,32.08484784,899,744.4082462,5,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7970812760833 32.08474666694723, 118.7972666804962 32.08496848662062, 118.7974179016745 32.08518867009959, 118.7974179016745 32.08518867009959, 118.797556369378 32.0851295675043, 118.7981318106188 32.08495389012727, 118.7982127649176 32.08499941991296, 118.7984105833652 32.08499733954856, 118.7988007182917 32.0848501934928, 118.7989887170516 32.08502337507606, 118.7990651486857 32.08504905471163, 118.7990651486857 32.08504905471163, 118.7991038016926 32.08504085943297, 118.7993851192992 32.08492774658161, 118.7993401269041 32.08484714414645, 118.7993408720503 32.08484784011344)"
118.7917013,32.08651175,118.7997603,32.08329184,914,840.3992755,6,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7968427615641 32.08446195675089, 118.7968733370341 32.0844482929859, 118.7968967172078 32.08443613466185, 118.7970900506534 32.08433967620972, 118.7971206235538 32.08432448975035, 118.7976034699303 32.08409002087119, 118.7976592123929 32.08405965652736, 118.7981312217069 32.08385140472843, 118.798204061107 32.08385787598323, 118.798204061107 32.08385787598323, 118.7986894953868 32.08364612234672, 118.7989357830638 32.08352964054806, 118.7989357830638 32.08352964054806, 118.7990014642761 32.08363252898258, 118.7990176537774 32.08364639168208, 118.7990419294694 32.08365035437033, 118.7990769828834 32.08363372182134, 118.7991623745984 32.08360590416757, 118.7992621540263 32.0835896543195, 118.799361031772 32.08357264365195, 118.7994599072051 32.08355564243719, 118.7996073036744 32.08350299225992, 118.7998103967194 32.08339333751562, 118.7997600104017 32.0832912599636, 118.7997603481358 32.08329183987574)"
118.7917013,32.08651175,118.7992621,32.08348386,858,788.7734531,6,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7968427615641 32.08446195675089, 118.7968733370341 32.0844482929859, 118.7968967172078 32.08443613466185, 118.7970900506534 32.08433967620972, 118.7971206235538 32.08432448975035, 118.7976034699303 32.08409002087119, 118.7976592123929 32.08405965652736, 118.7981312217069 32.08385140472843, 118.798204061107 32.08385787598323, 118.798204061107 32.08385787598323, 118.7986894953868 32.08364612234672, 118.7989357830638 32.08352964054806, 118.7989357830638 32.08352964054806, 118.7990014642761 32.08363252898258, 118.7990176537774 32.08364639168208, 118.7990419294694 32.08365035437033, 118.7990769828834 32.08363372182134, 118.7991623745984 32.08360590416757, 118.7992621540263 32.0835896543195, 118.7992855251182 32.08358520153371, 118.7992612021664 32.08348330242585, 118.7992620999129 32.08348386140881)"
118.7917013,32.08651175,118.7991029,32.08324085,866,787.2431209,5,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.7973910387717 32.08373337526607, 118.797516909635 32.083653559217, 118.7975402843113 32.08363682524715, 118.7975546661875 32.08362158406957, 118.7975672474158 32.08360251008096, 118.7975977955478 32.08354372825391, 118.7980796673855 32.08325210075608, 118.7980796673855 32.08325210075608, 118.7982901858311 32.08346428020049, 118.7983270671058 32.08349430100672, 118.7983270671058 32.08349430100672, 118.7983765243115 32.08349990356114, 118.7984187800845 32.08349017041733, 118.798514969731 32.08345164244651, 118.7986390162669 32.08338572714267, 118.7987226114922 32.08334256184431, 118.798809795488 32.08328718158145, 118.7988628708364 32.08334944333993, 118.7989681009808 32.08343342061198, 118.7989681009808 32.08343342061198, 118.7991658423085 32.08334656167015, 118.7991019614786 32.0832406127292, 118.7991028591666 32.08324084838054)"
118.7917013,32.08651175,118.8002042,32.08444519,979,834.7497115,6,2,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7970812760833 32.08474666694723, 118.7972666804962 32.08496848662062, 118.7974179016745 32.08518867009959, 118.7974179016745 32.08518867009959, 118.797556369378 32.0851295675043, 118.7981318106188 32.08495389012727, 118.7982127649176 32.08499941991296, 118.7984105833652 32.08499733954856, 118.7988007182917 32.0848501934928, 118.7989887170516 32.08502337507606, 118.7990651486857 32.08504905471163, 118.7990651486857 32.08504905471163, 118.7991038016926 32.08504085943297, 118.7994606136787 32.08489759899817, 118.7997795868027 32.08464940352223, 118.7997795868027 32.08464940352223, 118.8000725483024 32.08454114225763, 118.8002037198853 32.08444485905811, 118.8002041929282 32.08444518650561)"
118.7917013,32.08651175,118.7985024,32.08524434,792,657.2290085,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.796637540915 32.08421719650099, 118.7968427615641 32.08446195675089, 118.7970812760833 32.08474666694723, 118.7972666804962 32.08496848662062, 118.7974179016745 32.08518867009959, 118.7974179016745 32.08518867009959, 118.797556369378 32.0851295675043, 118.7981318106188 32.08495389012727, 118.7982127649176 32.08499941991296, 118.7984105833652 32.08499733954856, 118.7985015365373 32.08524415911568, 118.7985024007024 32.08524434215262)"
118.7917013,32.08651175,118.7984533,32.08333137,791,728.4547553,4,1,"LINESTRING (118.7917013008663 32.08651175461955, 118.7917010436212 32.08651128691243, 118.7917019432725 32.0865097553185, 118.7917118565198 32.08652045080488, 118.7917118565198 32.08652045080488, 118.7917622733201 32.08649359463951, 118.7918910133494 32.08642454864674, 118.7926148079656 32.08610092727031, 118.7935562822938 32.08568145224029, 118.7937822120257 32.08565322457309, 118.7937822120257 32.08565322457309, 118.7939801738995 32.08553551389871, 118.7940566583608 32.08549272299037, 118.7941007502515 32.08547056920424, 118.7941484398142 32.08544459492109, 118.7942015266361 32.08541403716017, 118.7943490858837 32.085327724132, 118.7944111653185 32.08528800575331, 118.7945506176357 32.08520171346591, 118.7946486816944 32.08514139747386, 118.7948807854449 32.08499407176402, 118.7950634011848 32.08487808063123, 118.7951101766843 32.08484526462247, 118.7951848372659 32.0847941403491, 118.795360239133 32.08467283415069, 118.7954115072895 32.0846339206607, 118.7955933889879 32.08486078125003, 118.7955933889879 32.08486078125003, 118.7957085253421 32.0848021376525, 118.7958686234322 32.08470536638941, 118.7961600161572 32.08451640878498, 118.796637540915 32.08421719650099, 118.7973910387717 32.08373337526607, 118.797516909635 32.083653559217, 118.7975402843113 32.08363682524715, 118.7975546661875 32.08362158406957, 118.7975672474158 32.08360251008096, 118.7975977955478 32.08354372825391, 118.7980796673855 32.08325210075608, 118.7980796673855 32.08325210075608, 118.7982901858311 32.08346428020049, 118.7983270671058 32.08349430100672, 118.7983270671058 32.08349430100672, 118.7983765243115 32.08349990356114, 118.7984187800845 32.08349017041733, 118.798514969731 32.08345164244651, 118.7985338463194 32.08344102875951, 118.7984528697114 32.08333120649672, 118.7984533436857 32.08333136887043)"
